,barcodes,ms_leiden_2.5,AIFI_L1,AIFI_L2,AIFI_L3
22,cfbb598a48b611ea8957bafe6d70929e,8,B cell ,Memory B cell,Core memory B cell
23,cfbe5c3e48b611ea8957bafe6d70929e,0,B cell ,Memory B cell,Core memory B cell
24,cfbe7b4248b611ea8957bafe6d70929e,11,B cell ,Memory B cell,Core memory B cell
25,cfc1727048b611ea8957bafe6d70929e,8,B cell ,Memory B cell,Type 2 polarized memory B cell
26,cfc2364248b611ea8957bafe6d70929e,10,B cell ,Memory B cell,CD95 memory B cell
27,cfc3ed0c48b611ea8957bafe6d70929e,8,B cell ,Memory B cell,Core memory B cell
28,70a1a05848b611eaa65d9e7d578d66f2,8,B cell ,Memory B cell,Core memory B cell
29,70a251ce48b611eaa65d9e7d578d66f2,9,B cell ,Memory B cell,Type 2 polarized memory B cell
30,70a6cd7648b611eaa65d9e7d578d66f2,4,B cell ,Memory B cell,Core memory B cell
31,70a73fa448b611eaa65d9e7d578d66f2,7,B cell ,Memory B cell,Core memory B cell
32,70a8e30448b611eaa65d9e7d578d66f2,12,B cell ,Memory B cell,CD95 memory B cell
33,70aff80648b611eaa65d9e7d578d66f2,12,B cell ,Memory B cell,CD95 memory B cell
34,70b5b20048b611eaa65d9e7d578d66f2,8,B cell ,Memory B cell,Core memory B cell
35,70bb90d048b611eaa65d9e7d578d66f2,12,B cell ,Memory B cell,Core memory B cell
36,70bc517848b611eaa65d9e7d578d66f2,0,B cell ,Memory B cell,Early memory B cell
37,70bfb6a648b611eaa65d9e7d578d66f2,0,B cell ,Memory B cell,Core memory B cell
38,70c0edd248b611eaa65d9e7d578d66f2,5,B cell ,Memory B cell,Core memory B cell
39,70c1a75448b611eaa65d9e7d578d66f2,7,B cell ,Memory B cell,Core memory B cell
40,70c4dd9848b611eaa65d9e7d578d66f2,9,B cell ,Memory B cell,Core memory B cell
41,70c7a01448b611eaa65d9e7d578d66f2,0,B cell ,Memory B cell,Core memory B cell
42,70cd3b8c48b611eaa65d9e7d578d66f2,8,B cell ,Memory B cell,Core memory B cell
43,70cdb5a848b611eaa65d9e7d578d66f2,4,B cell ,Memory B cell,Core memory B cell
44,70ce621e48b611eaa65d9e7d578d66f2,1,B cell ,Memory B cell,Core memory B cell
45,70ced76248b611eaa65d9e7d578d66f2,2,B cell ,Memory B cell,Core memory B cell
46,70d0752c48b611eaa65d9e7d578d66f2,10,B cell ,Memory B cell,Type 2 polarized memory B cell
47,70d2f08648b611eaa65d9e7d578d66f2,10,B cell ,Memory B cell,Type 2 polarized memory B cell
48,70d315f248b611eaa65d9e7d578d66f2,0,B cell ,Memory B cell,Early memory B cell
49,70d5a39448b611eaa65d9e7d578d66f2,5,B cell ,Memory B cell,Core memory B cell
50,70d5bce448b611eaa65d9e7d578d66f2,0,B cell ,Memory B cell,Early memory B cell
51,70d743c048b611eaa65d9e7d578d66f2,0,B cell ,Memory B cell,Early memory B cell
52,70dcd3d048b611eaa65d9e7d578d66f2,1,B cell ,Memory B cell,Early memory B cell
53,70dcfdd848b611eaa65d9e7d578d66f2,9,B cell ,Memory B cell,Early memory B cell
54,70de4c4248b611eaa65d9e7d578d66f2,1,B cell ,Memory B cell,Early memory B cell
55,a70cff02489811ea92388a6a0c683ffb,8,B cell ,Memory B cell,Core memory B cell
56,a70dcdce489811ea92388a6a0c683ffb,4,B cell ,Memory B cell,Core memory B cell
57,a70df52e489811ea92388a6a0c683ffb,12,B cell ,Memory B cell,CD95 memory B cell
58,a70e2774489811ea92388a6a0c683ffb,1,B cell ,Memory B cell,Core memory B cell
59,a70e8a0c489811ea92388a6a0c683ffb,8,B cell ,Memory B cell,Core memory B cell
60,a717059c489811ea92388a6a0c683ffb,1,B cell ,Memory B cell,Early memory B cell
61,a7198cd6489811ea92388a6a0c683ffb,4,B cell ,Memory B cell,Core memory B cell
62,a71a508a489811ea92388a6a0c683ffb,5,B cell ,Memory B cell,Type 2 polarized memory B cell
63,a71b5480489811ea92388a6a0c683ffb,5,B cell ,Memory B cell,Core memory B cell
64,a71f6b74489811ea92388a6a0c683ffb,10,B cell ,Memory B cell,Type 2 polarized memory B cell
65,a71fc70e489811ea92388a6a0c683ffb,0,B cell ,Memory B cell,Early memory B cell
66,a723b922489811ea92388a6a0c683ffb,5,B cell ,Memory B cell,Core memory B cell
67,a7263d64489811ea92388a6a0c683ffb,0,B cell ,Memory B cell,Core memory B cell
68,a72823cc489811ea92388a6a0c683ffb,2,B cell ,Memory B cell,Core memory B cell
69,a738bc96489811ea92388a6a0c683ffb,8,B cell ,Memory B cell,Core memory B cell
70,a73bc030489811ea92388a6a0c683ffb,9,B cell ,Naive B cell,Core naive B cell
71,a74247b6489811ea92388a6a0c683ffb,8,B cell ,Memory B cell,Core memory B cell
72,a74ad868489811ea92388a6a0c683ffb,4,B cell ,Memory B cell,Core memory B cell
73,a75f3344489811ea92388a6a0c683ffb,0,B cell ,Memory B cell,Early memory B cell
74,a75f451e489811ea92388a6a0c683ffb,10,B cell ,Memory B cell,Type 2 polarized memory B cell
75,a7630ba4489811ea92388a6a0c683ffb,7,B cell ,Memory B cell,Core memory B cell
76,a7659590489811ea92388a6a0c683ffb,12,B cell ,Memory B cell,CD95 memory B cell
77,a766e56c489811ea92388a6a0c683ffb,14,B cell ,Memory B cell,Core memory B cell
78,a766ef1c489811ea92388a6a0c683ffb,0,B cell ,Memory B cell,Early memory B cell
79,a769892a489811ea92388a6a0c683ffb,7,B cell ,Memory B cell,Core memory B cell
80,a779bc6e489811ea92388a6a0c683ffb,0,B cell ,Memory B cell,Early memory B cell
81,a77dc2dc489811ea92388a6a0c683ffb,8,B cell ,Memory B cell,Core memory B cell
82,a77f1c22489811ea92388a6a0c683ffb,7,B cell ,Memory B cell,Core memory B cell
83,a781416e489811ea92388a6a0c683ffb,0,B cell ,Memory B cell,Core memory B cell
84,a7829a50489811ea92388a6a0c683ffb,7,B cell ,Memory B cell,Core memory B cell
85,a783f21a489811ea92388a6a0c683ffb,10,B cell ,Memory B cell,Type 2 polarized memory B cell
86,a785001a489811ea92388a6a0c683ffb,16,B cell ,Memory B cell,Core memory B cell
87,a78509b6489811ea92388a6a0c683ffb,5,B cell ,Memory B cell,Core memory B cell
88,c67afd5648bd11eab2ee7a6edf799b61,8,B cell ,Memory B cell,Core memory B cell
89,c67c93e648bd11eab2ee7a6edf799b61,8,B cell ,Memory B cell,Core memory B cell
90,c67f8ad848bd11eab2ee7a6edf799b61,8,B cell ,Memory B cell,Core memory B cell
91,c67ff57248bd11eab2ee7a6edf799b61,5,B cell ,Memory B cell,Core memory B cell
92,c681c73048bd11eab2ee7a6edf799b61,8,B cell ,Memory B cell,Core memory B cell
93,c681fca048bd11eab2ee7a6edf799b61,1,B cell ,Memory B cell,Core memory B cell
94,c682238848bd11eab2ee7a6edf799b61,1,B cell ,Memory B cell,Early memory B cell
95,c683a1d648bd11eab2ee7a6edf799b61,5,B cell ,Memory B cell,Core memory B cell
96,c68420a248bd11eab2ee7a6edf799b61,1,B cell ,Memory B cell,Core memory B cell
97,c684228c48bd11eab2ee7a6edf799b61,8,B cell ,Memory B cell,Core memory B cell
98,c6892e4e48bd11eab2ee7a6edf799b61,6,B cell ,Memory B cell,Core memory B cell
99,c68b3e8248bd11eab2ee7a6edf799b61,1,B cell ,Memory B cell,Core memory B cell
100,c68c3f4448bd11eab2ee7a6edf799b61,12,B cell ,Memory B cell,CD95 memory B cell
101,c691b26248bd11eab2ee7a6edf799b61,9,B cell ,Memory B cell,Early memory B cell
102,c6924c5448bd11eab2ee7a6edf799b61,0,B cell ,Memory B cell,Core memory B cell
103,c6927b1648bd11eab2ee7a6edf799b61,7,B cell ,Memory B cell,Core memory B cell
104,c698071648bd11eab2ee7a6edf799b61,6,B cell ,Memory B cell,Core memory B cell
105,c698a33848bd11eab2ee7a6edf799b61,1,B cell ,Memory B cell,Core memory B cell
106,c698ad0648bd11eab2ee7a6edf799b61,1,B cell ,Memory B cell,Core memory B cell
107,c69c621648bd11eab2ee7a6edf799b61,12,B cell ,Memory B cell,CD95 memory B cell
108,c69f80c248bd11eab2ee7a6edf799b61,0,B cell ,Memory B cell,Core memory B cell
109,c6a0ee3048bd11eab2ee7a6edf799b61,6,B cell ,Memory B cell,Early memory B cell
110,c6a18f5c48bd11eab2ee7a6edf799b61,8,B cell ,Memory B cell,Core memory B cell
111,c6a30b9848bd11eab2ee7a6edf799b61,10,B cell ,Memory B cell,Type 2 polarized memory B cell
112,c6a3b54848bd11eab2ee7a6edf799b61,1,B cell ,Memory B cell,Core memory B cell
113,c6a436a848bd11eab2ee7a6edf799b61,5,B cell ,Memory B cell,Core memory B cell
114,c6a5683e48bd11eab2ee7a6edf799b61,9,B cell ,Naive B cell,Core naive B cell
115,c6a664b448bd11eab2ee7a6edf799b61,6,B cell ,Memory B cell,Core memory B cell
116,c6a76c9248bd11eab2ee7a6edf799b61,8,B cell ,Memory B cell,Core memory B cell
117,c6a82f5648bd11eab2ee7a6edf799b61,1,B cell ,Memory B cell,Early memory B cell
118,c6a8439c48bd11eab2ee7a6edf799b61,0,B cell ,Memory B cell,Early memory B cell
119,c6a94d7848bd11eab2ee7a6edf799b61,6,B cell ,Memory B cell,Core memory B cell
120,c6ac018048bd11eab2ee7a6edf799b61,0,B cell ,Memory B cell,Early memory B cell
121,c6ac311448bd11eab2ee7a6edf799b61,8,B cell ,Memory B cell,Core memory B cell
122,c6ac9c6c48bd11eab2ee7a6edf799b61,2,B cell ,Memory B cell,Core memory B cell
123,c6b0ec2c48bd11eab2ee7a6edf799b61,1,B cell ,Memory B cell,Core memory B cell
124,c6b4119a48bd11eab2ee7a6edf799b61,0,B cell ,Memory B cell,Core memory B cell
125,c6b46b3648bd11eab2ee7a6edf799b61,8,B cell ,Memory B cell,Core memory B cell
126,c6b8082c48bd11eab2ee7a6edf799b61,4,B cell ,Memory B cell,Core memory B cell
127,c6b9da1248bd11eab2ee7a6edf799b61,11,B cell ,Memory B cell,Core memory B cell
128,c6bad62448bd11eab2ee7a6edf799b61,8,B cell ,Memory B cell,Core memory B cell
129,c6bd4c8848bd11eab2ee7a6edf799b61,0,B cell ,Memory B cell,Core memory B cell
130,c6bf0d0248bd11eab2ee7a6edf799b61,1,B cell ,Memory B cell,Core memory B cell
131,c6bfcb5c48bd11eab2ee7a6edf799b61,11,B cell ,Memory B cell,Core memory B cell
132,c6c19b9e48bd11eab2ee7a6edf799b61,16,B cell ,Memory B cell,Core memory B cell
133,74b5829048b611eabab7c676ab45cfca,9,B cell ,Memory B cell,Early memory B cell
134,74b6292048b611eabab7c676ab45cfca,14,B cell ,Memory B cell,Core memory B cell
135,74b807a448b611eabab7c676ab45cfca,8,B cell ,Memory B cell,Core memory B cell
136,74b86c8a48b611eabab7c676ab45cfca,2,B cell ,Memory B cell,Core memory B cell
137,74b9b2fc48b611eabab7c676ab45cfca,6,B cell ,Memory B cell,Early memory B cell
138,74ba344848b611eabab7c676ab45cfca,0,B cell ,Memory B cell,Core memory B cell
139,74bb1f6648b611eabab7c676ab45cfca,9,B cell ,Memory B cell,Core memory B cell
140,74bcdc5248b611eabab7c676ab45cfca,5,B cell ,Memory B cell,Core memory B cell
141,74c9a31048b611eabab7c676ab45cfca,0,B cell ,Memory B cell,Core memory B cell
142,74ca0b8e48b611eabab7c676ab45cfca,1,B cell ,Memory B cell,Core memory B cell
143,74cc734c48b611eabab7c676ab45cfca,0,B cell ,Memory B cell,Core memory B cell
144,74ce6af848b611eabab7c676ab45cfca,0,B cell ,Memory B cell,Early memory B cell
145,74d089b448b611eabab7c676ab45cfca,2,B cell ,Memory B cell,Core memory B cell
146,74d2abcc48b611eabab7c676ab45cfca,6,B cell ,Memory B cell,Core memory B cell
147,74d516e648b611eabab7c676ab45cfca,8,B cell ,Memory B cell,Core memory B cell
148,74d6b15e48b611eabab7c676ab45cfca,2,B cell ,Memory B cell,Core memory B cell
149,74d6bbae48b611eabab7c676ab45cfca,8,B cell ,Memory B cell,Core memory B cell
150,74d87f2a48b611eabab7c676ab45cfca,11,B cell ,Memory B cell,Core memory B cell
151,74d9993248b611eabab7c676ab45cfca,6,B cell ,Memory B cell,Core memory B cell
152,74db193848b611eabab7c676ab45cfca,6,B cell ,Memory B cell,Core memory B cell
153,74dca52848b611eabab7c676ab45cfca,11,B cell ,Memory B cell,Core memory B cell
154,74ddeb5448b611eabab7c676ab45cfca,6,B cell ,Memory B cell,Core memory B cell
155,74def50848b611eabab7c676ab45cfca,8,B cell ,Memory B cell,Core memory B cell
156,74df1aba48b611eabab7c676ab45cfca,11,B cell ,Memory B cell,Core memory B cell
157,74dfbf6048b611eabab7c676ab45cfca,11,B cell ,Memory B cell,Core memory B cell
158,74e193f848b611eabab7c676ab45cfca,1,B cell ,Memory B cell,Early memory B cell
159,74e1c72e48b611eabab7c676ab45cfca,6,B cell ,Memory B cell,Core memory B cell
160,74e47c1248b611eabab7c676ab45cfca,0,B cell ,Memory B cell,Early memory B cell
161,74ead3d248b611eabab7c676ab45cfca,1,B cell ,Memory B cell,Core memory B cell
162,74ecacac48b611eabab7c676ab45cfca,9,B cell ,Memory B cell,Type 2 polarized memory B cell
163,74edee0048b611eabab7c676ab45cfca,11,B cell ,Memory B cell,Core memory B cell
164,74ee019248b611eabab7c676ab45cfca,1,B cell ,Memory B cell,Core memory B cell
165,74ef7f1848b611eabab7c676ab45cfca,5,B cell ,Memory B cell,Core memory B cell
166,74f0ec3648b611eabab7c676ab45cfca,7,B cell ,Memory B cell,Core memory B cell
167,74f45f7448b611eabab7c676ab45cfca,6,B cell ,Memory B cell,Core memory B cell
168,74f7ee3c48b611eabab7c676ab45cfca,11,B cell ,Memory B cell,Core memory B cell
169,74f90d3048b611eabab7c676ab45cfca,6,B cell ,Memory B cell,Core memory B cell
170,74fc556c48b611eabab7c676ab45cfca,0,B cell ,Memory B cell,Early memory B cell
171,5ce5e90248b111ea8fbed2ddb8e0a14a,0,B cell ,Memory B cell,Core memory B cell
172,5ce624f848b111ea8fbed2ddb8e0a14a,11,B cell ,Memory B cell,Core memory B cell
173,5ce75eea48b111ea8fbed2ddb8e0a14a,7,B cell ,Memory B cell,Core memory B cell
174,5ce9ed7c48b111ea8fbed2ddb8e0a14a,6,B cell ,Memory B cell,Core memory B cell
175,5ceb5dc448b111ea8fbed2ddb8e0a14a,8,B cell ,Memory B cell,Core memory B cell
176,5ceb638248b111ea8fbed2ddb8e0a14a,11,B cell ,Memory B cell,Core memory B cell
177,5ceba8ba48b111ea8fbed2ddb8e0a14a,8,B cell ,Memory B cell,Core memory B cell
178,5cec947848b111ea8fbed2ddb8e0a14a,11,B cell ,Memory B cell,Core memory B cell
179,5cef948e48b111ea8fbed2ddb8e0a14a,0,B cell ,Memory B cell,Core memory B cell
180,5cefd13848b111ea8fbed2ddb8e0a14a,2,B cell ,Memory B cell,Activated memory B cell
181,5cf044ba48b111ea8fbed2ddb8e0a14a,4,B cell ,Memory B cell,Type 2 polarized memory B cell
182,5cf26ad848b111ea8fbed2ddb8e0a14a,8,B cell ,Memory B cell,Core memory B cell
183,5cf32f8648b111ea8fbed2ddb8e0a14a,9,B cell ,Memory B cell,Early memory B cell
184,5cf3ecd248b111ea8fbed2ddb8e0a14a,1,B cell ,Memory B cell,Core memory B cell
185,5cf8268a48b111ea8fbed2ddb8e0a14a,5,B cell ,Memory B cell,Core memory B cell
186,5cf9ec7c48b111ea8fbed2ddb8e0a14a,12,B cell ,Memory B cell,CD95 memory B cell
187,5cfb7ba048b111ea8fbed2ddb8e0a14a,6,B cell ,Memory B cell,Core memory B cell
188,5cfea3b648b111ea8fbed2ddb8e0a14a,8,B cell ,Memory B cell,Core memory B cell
189,5cff9e7448b111ea8fbed2ddb8e0a14a,1,B cell ,Memory B cell,Core memory B cell
190,5d06659248b111ea8fbed2ddb8e0a14a,5,B cell ,Memory B cell,Core memory B cell
191,5d0d5d5c48b111ea8fbed2ddb8e0a14a,2,B cell ,Memory B cell,Core memory B cell
192,5d1198cc48b111ea8fbed2ddb8e0a14a,5,B cell ,Memory B cell,Core memory B cell
193,5d126fcc48b111ea8fbed2ddb8e0a14a,5,B cell ,Memory B cell,Core memory B cell
194,5d128d3648b111ea8fbed2ddb8e0a14a,8,B cell ,Memory B cell,Core memory B cell
195,5d18e58248b111ea8fbed2ddb8e0a14a,2,B cell ,Memory B cell,Core memory B cell
196,5d1d3b0a48b111ea8fbed2ddb8e0a14a,9,B cell ,Naive B cell,Core naive B cell
197,5d1e050848b111ea8fbed2ddb8e0a14a,10,B cell ,Memory B cell,CD95 memory B cell
198,5d1ff36848b111ea8fbed2ddb8e0a14a,1,B cell ,Memory B cell,Core memory B cell
199,5d23c22248b111ea8fbed2ddb8e0a14a,6,B cell ,Memory B cell,Core memory B cell
200,5d2b53f248b111ea8fbed2ddb8e0a14a,11,B cell ,Memory B cell,Core memory B cell
201,6cc8b2a648b511ea87c666a4322bd84a,6,B cell ,Memory B cell,Core memory B cell
202,6cca386a48b511ea87c666a4322bd84a,5,B cell ,Memory B cell,Core memory B cell
203,6ccd758e48b511ea87c666a4322bd84a,10,B cell ,Memory B cell,Type 2 polarized memory B cell
204,6ccf53f448b511ea87c666a4322bd84a,6,B cell ,Memory B cell,Core memory B cell
205,6cd364f848b511ea87c666a4322bd84a,10,B cell ,Memory B cell,Type 2 polarized memory B cell
206,6cdb53ca48b511ea87c666a4322bd84a,5,B cell ,Memory B cell,Core memory B cell
207,6cdc51da48b511ea87c666a4322bd84a,7,B cell ,Memory B cell,Core memory B cell
208,6ce1c4b248b511ea87c666a4322bd84a,6,B cell ,Memory B cell,Core memory B cell
209,6ce546d248b511ea87c666a4322bd84a,1,B cell ,Memory B cell,Core memory B cell
210,6ce5d6c448b511ea87c666a4322bd84a,8,B cell ,Memory B cell,Core memory B cell
211,6ce6a3ec48b511ea87c666a4322bd84a,7,B cell ,Memory B cell,Core memory B cell
212,6ce701fc48b511ea87c666a4322bd84a,1,B cell ,Memory B cell,Core memory B cell
213,6ce7db2c48b511ea87c666a4322bd84a,0,B cell ,Memory B cell,Core memory B cell
214,6ceb1e6848b511ea87c666a4322bd84a,0,B cell ,Memory B cell,Core memory B cell
215,6cee34cc48b511ea87c666a4322bd84a,10,B cell ,Memory B cell,Type 2 polarized memory B cell
216,6cefa25848b511ea87c666a4322bd84a,8,B cell ,Memory B cell,Core memory B cell
217,6cf2eff848b511ea87c666a4322bd84a,8,B cell ,Memory B cell,Core memory B cell
218,6cf8f80848b511ea87c666a4322bd84a,0,B cell ,Memory B cell,Core memory B cell
219,6cf9a1ae48b511ea87c666a4322bd84a,12,B cell ,Memory B cell,CD95 memory B cell
220,6cf9bb0848b511ea87c666a4322bd84a,8,B cell ,Memory B cell,Core memory B cell
221,6cfd038048b511ea87c666a4322bd84a,0,B cell ,Memory B cell,Core memory B cell
222,6cffa0d648b511ea87c666a4322bd84a,2,B cell ,Memory B cell,Core memory B cell
223,6d02782e48b511ea87c666a4322bd84a,7,B cell ,Memory B cell,Core memory B cell
224,6d035de848b511ea87c666a4322bd84a,11,B cell ,Memory B cell,Core memory B cell
225,6d04817848b511ea87c666a4322bd84a,6,B cell ,Memory B cell,Core memory B cell
226,6d095cb648b511ea87c666a4322bd84a,1,B cell ,Memory B cell,Core memory B cell
227,6d0c2b7648b511ea87c666a4322bd84a,8,B cell ,Memory B cell,Core memory B cell
228,6d0d3ef848b511ea87c666a4322bd84a,8,B cell ,Memory B cell,Core memory B cell
229,6d11cbb248b511ea87c666a4322bd84a,0,B cell ,Memory B cell,Core memory B cell
230,6d12d55248b511ea87c666a4322bd84a,5,Erythrocyte contamination,Erythrocyte contamination,Erythrocyte contamination
231,6d14361848b511ea87c666a4322bd84a,6,B cell ,Memory B cell,Core memory B cell
232,6d16d7ec48b511ea87c666a4322bd84a,10,B cell ,Memory B cell,Type 2 polarized memory B cell
233,6d1811e848b511ea87c666a4322bd84a,6,B cell ,Memory B cell,Core memory B cell
234,46abd844488011eaa581ba6d6c7b9f21,8,B cell ,Memory B cell,Core memory B cell
235,46acffda488011eaa581ba6d6c7b9f21,7,B cell ,Memory B cell,Core memory B cell
236,46aedc7e488011eaa581ba6d6c7b9f21,8,B cell ,Memory B cell,Core memory B cell
237,46aee106488011eaa581ba6d6c7b9f21,8,B cell ,Memory B cell,Core memory B cell
238,46b02566488011eaa581ba6d6c7b9f21,4,B cell ,Memory B cell,Core memory B cell
239,46b19fe0488011eaa581ba6d6c7b9f21,8,B cell ,Memory B cell,Core memory B cell
240,46b3cc66488011eaa581ba6d6c7b9f21,8,B cell ,Memory B cell,Core memory B cell
241,46b3f484488011eaa581ba6d6c7b9f21,8,B cell ,Memory B cell,Core memory B cell
242,46b559a0488011eaa581ba6d6c7b9f21,5,B cell ,Memory B cell,Core memory B cell
243,46b62c7c488011eaa581ba6d6c7b9f21,10,B cell ,Memory B cell,Type 2 polarized memory B cell
244,46b97a08488011eaa581ba6d6c7b9f21,8,B cell ,Memory B cell,Core memory B cell
245,46bc5cd2488011eaa581ba6d6c7b9f21,8,B cell ,Memory B cell,Core memory B cell
246,46bedca0488011eaa581ba6d6c7b9f21,8,B cell ,Memory B cell,Early memory B cell
247,46bf7de0488011eaa581ba6d6c7b9f21,8,B cell ,Memory B cell,Core memory B cell
248,46c5391a488011eaa581ba6d6c7b9f21,8,B cell ,Memory B cell,Core memory B cell
249,46c5a562488011eaa581ba6d6c7b9f21,8,B cell ,Memory B cell,Core memory B cell
250,46c8efd8488011eaa581ba6d6c7b9f21,8,B cell ,Memory B cell,Core memory B cell
251,46c92fc0488011eaa581ba6d6c7b9f21,8,B cell ,Memory B cell,Core memory B cell
252,46ca4266488011eaa581ba6d6c7b9f21,4,B cell ,Memory B cell,Core memory B cell
253,46cb5b74488011eaa581ba6d6c7b9f21,8,B cell ,Memory B cell,Core memory B cell
254,46cd387c488011eaa581ba6d6c7b9f21,8,B cell ,Memory B cell,Core memory B cell
255,46cda276488011eaa581ba6d6c7b9f21,8,B cell ,Memory B cell,Core memory B cell
256,46cdb874488011eaa581ba6d6c7b9f21,16,Dying cells,Dying cells,Dying cells
257,46cf98d8488011eaa581ba6d6c7b9f21,8,B cell ,Memory B cell,Core memory B cell
258,46d606aa488011eaa581ba6d6c7b9f21,8,B cell ,Memory B cell,Core memory B cell
259,46d7c3d2488011eaa581ba6d6c7b9f21,10,B cell ,Memory B cell,Core memory B cell
260,46d7e0ba488011eaa581ba6d6c7b9f21,11,B cell ,Memory B cell,Core memory B cell
261,46da262c488011eaa581ba6d6c7b9f21,8,B cell ,Memory B cell,Core memory B cell
262,46e0f1f0488011eaa581ba6d6c7b9f21,8,B cell ,Memory B cell,Core memory B cell
263,46e192a4488011eaa581ba6d6c7b9f21,11,B cell ,Memory B cell,Core memory B cell
264,4aae80dc495111eaafc966679ef8dfee,15,B cell ,Memory B cell,Core memory B cell
265,4aafb506495111eaafc966679ef8dfee,1,B cell ,Memory B cell,Early memory B cell
266,4aafc4ba495111eaafc966679ef8dfee,9,B cell ,Memory B cell,Early memory B cell
267,4ab0b23a495111eaafc966679ef8dfee,1,B cell ,Memory B cell,Core memory B cell
268,4ab0e822495111eaafc966679ef8dfee,1,B cell ,Memory B cell,Core memory B cell
269,4ab10cee495111eaafc966679ef8dfee,6,B cell ,Memory B cell,Core memory B cell
270,4ab2037e495111eaafc966679ef8dfee,12,B cell ,Memory B cell,CD95 memory B cell
271,4ab4053e495111eaafc966679ef8dfee,5,B cell ,Memory B cell,Core memory B cell
272,4ab666da495111eaafc966679ef8dfee,8,B cell ,Memory B cell,Core memory B cell
273,4ab75cd4495111eaafc966679ef8dfee,0,B cell ,Memory B cell,Core memory B cell
274,4ab78a2e495111eaafc966679ef8dfee,6,B cell ,Memory B cell,Core memory B cell
275,4ab7b936495111eaafc966679ef8dfee,14,B cell ,Memory B cell,Core memory B cell
276,4aba4e6c495111eaafc966679ef8dfee,7,B cell ,Memory B cell,Core memory B cell
277,4abee13e495111eaafc966679ef8dfee,5,B cell ,Memory B cell,Core memory B cell
278,4ac27fec495111eaafc966679ef8dfee,11,B cell ,Memory B cell,Core memory B cell
279,4ac66080495111eaafc966679ef8dfee,7,B cell ,Memory B cell,Core memory B cell
280,4ac6edfc495111eaafc966679ef8dfee,0,B cell ,Memory B cell,Core memory B cell
281,4ac7e1a8495111eaafc966679ef8dfee,7,B cell ,Memory B cell,Core memory B cell
282,4ac85db8495111eaafc966679ef8dfee,2,B cell ,Memory B cell,Core memory B cell
283,4ac86b6e495111eaafc966679ef8dfee,4,B cell ,Memory B cell,Core memory B cell
284,4ac87bd6495111eaafc966679ef8dfee,6,B cell ,Memory B cell,Core memory B cell
285,4ac9b6cc495111eaafc966679ef8dfee,0,B cell ,Memory B cell,Core memory B cell
286,4acb1d00495111eaafc966679ef8dfee,8,B cell ,Memory B cell,Core memory B cell
287,4acf4808495111eaafc966679ef8dfee,8,B cell ,Memory B cell,Core memory B cell
288,4ad30a74495111eaafc966679ef8dfee,9,B cell ,Naive B cell,Core naive B cell
289,4ad5294e495111eaafc966679ef8dfee,8,B cell ,Memory B cell,Core memory B cell
290,4ad8ad6c495111eaafc966679ef8dfee,0,B cell ,Memory B cell,Core memory B cell
291,4ad8f2ae495111eaafc966679ef8dfee,10,B cell ,Memory B cell,Type 2 polarized memory B cell
292,4ad90244495111eaafc966679ef8dfee,5,B cell ,Memory B cell,Core memory B cell
293,4ad95168495111eaafc966679ef8dfee,9,B cell ,Memory B cell,Core memory B cell
294,4ad9a21c495111eaafc966679ef8dfee,9,B cell ,Naive B cell,Core naive B cell
295,4adc0d22495111eaafc966679ef8dfee,8,B cell ,Memory B cell,Core memory B cell
296,4adde246495111eaafc966679ef8dfee,9,B cell ,Memory B cell,Early memory B cell
297,4adeb892495111eaafc966679ef8dfee,10,B cell ,Memory B cell,Type 2 polarized memory B cell
298,4ae02916495111eaafc966679ef8dfee,1,B cell ,Memory B cell,Early memory B cell
299,4ae0d56e495111eaafc966679ef8dfee,12,B cell ,Memory B cell,CD95 memory B cell
300,4ae1418e495111eaafc966679ef8dfee,2,B cell ,Memory B cell,Core memory B cell
301,4ae4a77a495111eaafc966679ef8dfee,5,B cell ,Memory B cell,Core memory B cell
302,4ae54342495111eaafc966679ef8dfee,8,B cell ,Memory B cell,Core memory B cell
303,4ae5da78495111eaafc966679ef8dfee,8,B cell ,Memory B cell,Core memory B cell
304,4ae5dbe0495111eaafc966679ef8dfee,1,B cell ,Memory B cell,Early memory B cell
305,54732af8495311ea86cade558b2f8879,8,B cell ,Naive B cell,Core naive B cell
306,5473ce68495311ea86cade558b2f8879,8,B cell ,Memory B cell,Core memory B cell
307,5474007c495311ea86cade558b2f8879,0,B cell ,Memory B cell,Early memory B cell
308,547584c4495311ea86cade558b2f8879,5,B cell ,Memory B cell,Core memory B cell
309,5478cf6c495311ea86cade558b2f8879,8,B cell ,Memory B cell,Core memory B cell
310,5479f1c6495311ea86cade558b2f8879,11,B cell ,Memory B cell,Core memory B cell
311,547c169a495311ea86cade558b2f8879,12,B cell ,Memory B cell,CD95 memory B cell
312,547d09ec495311ea86cade558b2f8879,8,B cell ,Memory B cell,Core memory B cell
313,548041f2495311ea86cade558b2f8879,5,B cell ,Memory B cell,Core memory B cell
314,548091e8495311ea86cade558b2f8879,0,B cell ,Memory B cell,Core memory B cell
315,54826c66495311ea86cade558b2f8879,5,B cell ,Memory B cell,Core memory B cell
316,5482a49c495311ea86cade558b2f8879,7,B cell ,Memory B cell,Core memory B cell
317,548589d2495311ea86cade558b2f8879,9,B cell ,Naive B cell,Core naive B cell
318,548bcd9c495311ea86cade558b2f8879,7,B cell ,Memory B cell,Core memory B cell
